StartDate,EndDate,Progress,Duration (in seconds),RecordedDate,ResponseId,DistributionChannel,UserLanguage,Condition,Condition_name,Allergy_DV,Allergy_punish_no_punish,Const_DV,Constr_punish_no_punish,Law_opinion,Gender,Age,Lang,Uni,Uni_name,Education_group,Group_code,Main_studies,Semester,Advanced,Other_studies1,Other_studies2,Technical_problems
3/11/19 4:53,3/11/19 4:57,100,228,3/11/19 4:57,R_239snvm2JFR9CWV,anonymous,DE,0,No Harm,3,1,6,1,6,2,23,1,1,RUB,natural_scientists,3,1,7,2,2,2,
3/12/19 6:58,3/12/19 7:01,100,172,3/12/19 7:01,R_yL4KqkRxSq4XMad,anonymous,DE,0,No Harm,25,1,25,1,3,1,30,1,1,RUB,natural_scientists,3,1,9,2,2,2,Was sollte das mit der komischen Windböe? Was hat die mit irgendwas zu tun?
3/13/19 11:42,3/13/19 11:47,100,308,3/13/19 11:47,R_1QyJbKuzWr4mSW2,anonymous,DE,0,No Harm,5,1,5,1,5,2,25,1,1,RUB,natural_scientists,3,1,9,2,2,2,
4/12/19 6:37,4/12/19 6:40,100,198,4/12/19 6:40,R_3qIfU22IGqSPrgN,anonymous,DE,0,No Harm,5,1,8,1,3,1,24,1,1,RUB,natural_scientists,3,1,6,2,2,2,
4/15/19 2:15,4/15/19 2:21,100,345,4/15/19 2:21,R_2woxTsgC2kCD94g,anonymous,DE,0,No Harm,20,1,20,1,5,2,26,1,1,RUB,natural_scientists,3,1,9,2,2,2,
4/15/19 6:31,4/15/19 6:37,100,347,4/15/19 6:37,R_2zqZI6BxWnufWus,anonymous,DE,0,No Harm,3,1,5,1,8,1,21,1,1,RUB,natural_scientists,3,1,4,2,2,2,
4/17/19 9:47,4/17/19 9:53,100,370,4/17/19 9:53,R_3h43W6KLYxxv5vJ,anonymous,DE,0,No Harm,8,1,8,1,3,1,23,1,1,RUB,natural_scientists,3,1,6,2,2,2,
4/17/19 14:10,4/17/19 14:18,100,497,4/17/19 14:18,R_3snXXtA7Vzjfedf,anonymous,DE,0,No Harm,5,1,5,1,7,1,27,1,1,RUB,natural_scientists,3,1,6,2,2,2,
4/17/19 8:58,4/17/19 9:07,92,563,4/18/19 9:07,R_2EgEkfDyyqDiwby,anonymous,DE,0,No Harm,5,1,25,1,10,1,23,1,1,RUB,natural_scientists,3,1,9,2,2,2,
4/19/19 6:39,4/19/19 6:42,100,217,4/19/19 6:42,R_1DYhe9xURw9dSkH,anonymous,DE,0,No Harm,0,0,0,0,5,1,21,1,1,RUB,natural_scientists,3,1,6,2,2,2,
4/23/19 2:17,4/23/19 2:23,100,330,4/23/19 2:23,R_3GwFPrt8EmBoix4,anonymous,DE,0,No Harm,2,1,10,1,10,1,24,1,1,RUB,natural_scientists,3,1,9,2,2,2,
4/23/19 3:04,4/23/19 3:08,100,277,4/23/19 3:08,R_3sidkjeFUqlV3kj,anonymous,DE,0,No Harm,15,1,20,1,15,1,21,1,1,RUB,natural_scientists,3,1,4,2,2,2,
4/23/19 3:48,4/23/19 4:11,100,1338,4/23/19 4:11,R_1llCgDIzg194Arv,anonymous,DE,0,No Harm,15,1,15,1,15,1,27,1,1,RUB,natural_scientists,3,1,6,2,2,2,"Für die Betrachtung der Konsequenzen wurde allein auf die strafrechtliche Betrachtung abgestellt, die Möglichkeit weiterer Konsequenzen (bspw. Ausschluss von Wettbewerben oder fristlose Kündigung) wurde nicht betrachtet. Bei den Fallbeispielen handelte es sich jeweils um untaugliche Versuche, dieser Umstand wurde bei der Einschätzung nach einer gerichtlichen Sanktion nicht einbezogen."
4/23/19 5:11,4/23/19 5:16,100,326,4/23/19 5:16,R_1jIzLYQVPH0vOXM,anonymous,DE,0,No Harm,10,1,10,1,7,1,23,1,1,RUB,natural_scientists,3,1,8,2,2,2,
4/23/19 10:44,4/23/19 10:49,100,319,4/23/19 10:49,R_2aQqhONMNR2kMdR,anonymous,DE,0,No Harm,10,1,10,1,15,1,20,1,1,RUB,natural_scientists,3,1,4,2,2,2,
4/23/19 10:36,4/23/19 10:40,92,233,4/24/19 10:40,R_3iI5mlRGpHmCjmU,anonymous,DE,0,No Harm,0,0,0,0,25,3,20,1,1,RUB,natural_scientists,3,1,5,2,2,2,
5/6/19 14:42,5/6/19 14:47,100,286,5/6/19 14:47,R_vBRA0yKWmxMRMsx,anonymous,DE,0,No Harm,7,1,7,1,12,1,29,1,1,RUB,natural_scientists,3,1,9,2,2,2,
5/7/19 2:44,5/7/19 2:51,100,419,5/7/19 2:51,R_3nIr9QFsSij4Yf6,anonymous,DE,0,No Harm,3,1,5,1,3,1,30,1,1,RUB,natural_scientists,3,1,9,2,2,2,
5/7/19 12:05,5/7/19 12:10,100,294,5/7/19 12:10,R_2Pp1EzFo0aUqYtn,anonymous,DE,0,No Harm,10,1,15,1,25,1,22,1,1,RUB,natural_scientists,3,1,8,2,2,2,
5/7/19 14:21,5/7/19 14:28,100,403,5/7/19 14:28,R_3MSArVxIsADhsQC,anonymous,DE,0,No Harm,5,1,10,1,10,2,24,1,1,RUB,natural_scientists,3,1,9,2,2,2,
5/7/19 15:38,5/7/19 15:44,100,364,5/7/19 15:44,R_3qdOpDJVAJI5YNC,anonymous,DE,0,No Harm,10,1,10,1,4,1,23,1,1,RUB,natural_scientists,3,1,8,2,2,2,"Beim weiteren drüber nachdenken, habe ich eine zu hohe Strafe angegeben. Wenn ich es noch mal angeben könnte würde ich wahrscheinlich zu 5 Jahren ungefähr tendieren."
5/8/19 0:02,5/8/19 0:08,100,389,5/8/19 0:08,R_BrbxLBaXKohCklr,anonymous,DE,0,No Harm,5,1,5,1,2,2,30,1,1,RUB,natural_scientists,3,1,9,2,2,2,
5/8/19 1:30,5/8/19 1:40,100,572,5/8/19 1:40,R_2R8uYjZgWZL5Vi0,anonymous,DE,0,No Harm,2,1,5,1,5,2,29,1,1,RUB,natural_scientists,3,1,3,2,2,2,
5/8/19 2:45,5/8/19 2:49,100,263,5/8/19 2:49,R_3iDcwQNBCLwFYkD,anonymous,DE,0,No Harm,15,1,15,1,15,2,26,1,1,RUB,natural_scientists,3,1,9,2,2,2,
5/8/19 3:34,5/8/19 3:38,100,246,5/8/19 3:38,R_42QtG3HUCGQbh85,anonymous,DE,0,No Harm,5,1,5,1,8,2,21,1,1,RUB,natural_scientists,3,1,6,2,2,2,
5/8/19 4:01,5/8/19 4:07,100,324,5/8/19 4:07,R_2B5nT5whDutteBF,anonymous,DE,0,No Harm,2,1,2,1,5,2,28,1,1,RUB,natural_scientists,3,1,9,2,2,2,
5/8/19 5:00,5/8/19 5:08,100,467,5/8/19 5:08,R_2uVEnVxCIAtcPaz,anonymous,DE,0,No Harm,4,1,4,1,10,2,20,1,1,RUB,natural_scientists,3,1,4,2,2,2,
5/7/19 5:16,5/7/19 5:23,92,429,5/8/19 5:23,R_2a9OxKeVsxoBiix,anonymous,DE,0,No Harm,8,1,25,1,20,1,28,1,1,RUB,natural_scientists,3,1,9,2,2,2,
5/8/19 7:56,5/8/19 8:01,100,291,5/8/19 8:01,R_vpnsjeD8dPJlitb,anonymous,DE,0,No Harm,15,1,15,1,10,2,22,1,1,RUB,natural_scientists,3,1,4,2,2,2,
5/8/19 8:01,5/8/19 8:14,100,799,5/8/19 8:14,R_1OrHUpQDkQQJLe9,anonymous,DE,0,No Harm,5,1,5,1,5,1,23,1,1,RUB,natural_scientists,3,1,9,2,2,2,
5/8/19 8:04,5/8/19 8:16,100,733,5/8/19 8:16,R_1hG4IrwtZgxLmtO,anonymous,DE,0,No Harm,10,1,10,1,9,2,24,1,1,RUB,natural_scientists,3,1,8,2,2,2,
5/8/19 8:10,5/8/19 8:18,100,536,5/8/19 8:19,R_2dFHrVjDrUdVcm4,anonymous,DE,0,No Harm,10,1,10,1,10,1,22,1,1,RUB,natural_scientists,3,1,8,2,2,2,
5/8/19 8:18,5/8/19 8:21,100,207,5/8/19 8:21,R_1LHblYkp9lyNU9i,anonymous,DE,0,No Harm,10,1,10,1,10,3,25,1,1,RUB,natural_scientists,3,1,9,2,2,2,
5/8/19 8:17,5/8/19 8:22,100,299,5/8/19 8:22,R_2cdUTI04hZg9hFs,anonymous,DE,0,No Harm,20,1,20,1,10,2,20,1,1,RUB,natural_scientists,3,1,4,2,2,2,
5/8/19 8:19,5/8/19 8:25,100,397,5/8/19 8:25,R_3KOr91EXEttqDkV,anonymous,DE,0,No Harm,2,1,2,1,6,1,27,1,1,RUB,natural_scientists,3,1,9,2,2,2,
5/8/19 8:34,5/8/19 8:38,100,219,5/8/19 8:38,R_8vKhU0ywFgVSGn7,anonymous,DE,0,No Harm,20,1,20,1,20,2,19,1,1,RUB,natural_scientists,3,1,4,2,2,2,
5/8/19 8:35,5/8/19 8:41,100,313,5/8/19 8:41,R_2wglEaY4kKo9ZLz,anonymous,DE,0,No Harm,8,1,8,1,4,2,23,1,1,RUB,natural_scientists,3,1,6,2,2,2,
5/8/19 8:46,5/8/19 8:51,100,301,5/8/19 8:51,R_3r27esWytBomxQi,anonymous,DE,0,No Harm,10,1,20,1,20,2,27,1,1,RUB,natural_scientists,3,1,4,2,2,2,
5/8/19 9:03,5/8/19 9:10,100,389,5/8/19 9:10,R_2af4RW9RJYLpDGj,anonymous,DE,0,No Harm,25,1,25,1,5,1,24,1,1,RUB,natural_scientists,3,1,9,2,2,2,
5/8/19 9:09,5/8/19 9:13,100,244,5/8/19 9:13,R_9mjXoKaSdOsYflL,anonymous,DE,0,No Harm,15,1,15,1,15,2,20,1,1,RUB,natural_scientists,3,1,4,2,2,2,
5/8/19 9:11,5/8/19 9:18,100,474,5/8/19 9:18,R_1Q3kn1yxzFbOXiT,anonymous,DE,0,No Harm,5,1,7,1,6,1,48,1,1,RUB,natural_scientists,3,1,7,2,2,2,
5/8/19 9:14,5/8/19 9:23,100,531,5/8/19 9:23,R_3Lc2NYP6VuaKfdV,anonymous,DE,0,No Harm,10,1,10,1,5,2,21,1,1,RUB,natural_scientists,3,1,4,2,2,2,
5/8/19 9:23,5/8/19 9:30,100,408,5/8/19 9:30,R_2rYFzv7M1MXaR0p,anonymous,DE,0,No Harm,1,1,5,1,2,2,22,1,1,RUB,natural_scientists,3,1,6,2,2,2,
5/8/19 9:32,5/8/19 9:40,100,460,5/8/19 9:40,R_0kuO1Ij6mBdZKAF,anonymous,DE,0,No Harm,0,0,0,0,2,2,21,1,1,RUB,natural_scientists,3,1,4,2,2,2,
5/8/19 9:38,5/8/19 9:42,100,273,5/8/19 9:42,R_22moGJ8mRn8k7bJ,anonymous,DE,0,No Harm,0,0,0,0,8,1,22,1,1,RUB,natural_scientists,3,1,6,2,2,2,
5/8/19 9:51,5/8/19 9:54,100,202,5/8/19 9:54,R_3oG9iHvheqrpKKX,anonymous,DE,0,No Harm,5,1,25,1,8,2,24,1,1,RUB,natural_scientists,3,1,9,2,2,2,
5/8/19 11:04,5/8/19 11:08,100,270,5/8/19 11:08,R_tLlqS2qKWzKLvTb,anonymous,DE,0,No Harm,8,1,10,1,12,2,26,1,1,RUB,natural_scientists,3,1,8,2,2,2,
5/8/19 11:06,5/8/19 11:16,100,595,5/8/19 11:16,R_dnAiy2UKsDNmGhr,anonymous,DE,0,No Harm,8,1,8,1,8,2,25,1,1,RUB,natural_scientists,3,1,9,2,2,2,
5/8/19 11:14,5/8/19 11:18,100,261,5/8/19 11:18,R_21AMxPyejClqa7a,anonymous,DE,0,No Harm,0,0,0,0,10,1,21,1,1,RUB,natural_scientists,3,1,6,2,2,2,
5/8/19 12:03,5/8/19 12:08,100,325,5/8/19 12:08,R_2QJTxpDmxXj7G0C,anonymous,DE,0,No Harm,5,1,10,1,15,1,23,1,1,RUB,natural_scientists,3,1,8,2,2,2,
5/8/19 12:07,5/8/19 12:10,100,214,5/8/19 12:10,R_3NFlV3QSj4MUk5R,anonymous,DE,0,No Harm,15,1,15,1,2,1,26,1,1,RUB,natural_scientists,3,1,3,2,2,2,
5/8/19 12:36,5/8/19 12:41,100,268,5/8/19 12:41,R_2sS95fiuBo7m59q,anonymous,DE,0,No Harm,2,1,10,1,6,2,22,1,1,RUB,natural_scientists,3,1,8,2,2,2,
5/8/19 13:07,5/8/19 13:12,100,258,5/8/19 13:12,R_23VUvOiT2YFgTc8,anonymous,DE,0,No Harm,5,1,5,1,5,1,21,1,1,RUB,natural_scientists,3,1,8,2,2,2,
5/8/19 13:40,5/8/19 13:45,100,331,5/8/19 13:45,R_2fKgUNXuqUoyt0x,anonymous,DE,0,No Harm,0,0,0,0,3,1,24,1,1,RUB,natural_scientists,3,1,8,2,2,2,
5/8/19 13:35,5/8/19 13:52,100,992,5/8/19 13:52,R_2gmfDyc42A4bCAF,anonymous,DE,0,No Harm,20,1,20,1,20,1,22,1,1,RUB,natural_scientists,3,1,9,2,2,2,
5/8/19 14:40,5/8/19 14:56,100,978,5/8/19 14:56,R_1E67EBIIHxCH2D8,anonymous,DE,0,No Harm,2,1,2,1,2,1,21,1,1,RUB,natural_scientists,3,1,4,2,2,2,"Warum gibt es nicht noch ein Szenario, bei dem eine Person zu Schaden kommt? Es wäre doch nur sinnvoll zu wissen, wie sich dann Menschen anders entscheiden würden. Der Sinn hier hinter soll höchstwahrscheinlich sein, ob Menschen versuchten und ausgeübten Mord gleich schlimm finden. Ein Beispiel, bei dem das Opfer ums Leben kommt, obwohl der Täter gar nicht die Absicht hatte, wäre auch interessant. Oder wo der Täter, anstatt das Opfer stirbt, aus was weiß ich welchen Grund auch und ob dies Gerecht wäre. Zudem gehe ich davon aus, dass die Frage nach einer Naturwissenschaft damit zu tuen hat, ob Studenten dieser Fächer rationaler, etc. über solche Szenarien denken und ja, von meiner Seite kann ich da auch nur zustimmen. Dennoch sehen ich nicht wirklich den Sinn dieser Online-Umfrage, zumindest nicht in dem hier präsentiertem Ausmaß."
5/8/19 15:15,5/8/19 15:20,100,274,5/8/19 15:20,R_1mPL10SF1MhDWM2,anonymous,DE,0,No Harm,8,1,10,1,5,1,27,1,1,RUB,natural_scientists,3,1,9,2,2,2,
5/8/19 18:38,5/8/19 18:46,100,484,5/8/19 18:46,R_238nmFeoz6pe9rz,anonymous,DE,0,No Harm,6,1,6,1,10,1,28,1,1,RUB,natural_scientists,3,1,7,2,2,2,
5/8/19 23:37,5/8/19 23:42,100,323,5/8/19 23:42,R_20PCo8tMiHmmqaz,anonymous,DE,0,No Harm,5,1,5,1,6,1,32,1,1,RUB,natural_scientists,3,1,9,2,2,2,
5/9/19 0:06,5/9/19 0:11,100,251,5/9/19 0:11,R_2qpzjGkRBdrH315,anonymous,DE,0,No Harm,0,0,5,1,5,2,22,1,1,RUB,natural_scientists,3,1,6,2,2,2,
5/9/19 1:01,5/9/19 1:17,100,954,5/9/19 1:17,R_3CoJpbh4yrDSSYx,anonymous,DE,0,No Harm,3,1,5,1,15,1,26,1,1,RUB,natural_scientists,3,1,9,2,2,2,
5/9/19 2:28,5/9/19 2:38,100,598,5/9/19 2:38,R_1dEbzm7E3g4ENpc,anonymous,DE,0,No Harm,15,1,15,1,10,1,26,1,1,RUB,natural_scientists,3,1,9,2,2,2,
5/9/19 2:58,5/9/19 3:03,100,315,5/9/19 3:03,R_1IWTgQMXsBRBlrz,anonymous,DE,0,No Harm,25,1,25,1,5,2,21,1,1,RUB,natural_scientists,3,1,6,2,2,2,
5/9/19 3:06,5/9/19 3:13,100,409,5/9/19 3:13,R_1jpuKbWpOR2769N,anonymous,DE,0,No Harm,10,1,15,1,15,1,24,1,1,RUB,natural_scientists,3,1,9,2,2,2,
5/9/19 3:51,5/9/19 3:55,100,255,5/9/19 3:55,R_sNki8sp6GbelX8J,anonymous,DE,0,No Harm,15,1,15,1,10,2,20,1,1,RUB,natural_scientists,3,1,6,2,2,2,
5/9/19 6:30,5/9/19 6:36,100,329,5/9/19 6:36,R_3Dp9Xts2cbEGcNr,anonymous,DE,0,No Harm,5,1,5,1,5,2,23,1,1,RUB,natural_scientists,3,1,9,2,2,2,
5/8/19 7:36,5/8/19 7:54,96,1089,5/9/19 7:54,R_2qklbn8I0MhTTOZ,anonymous,DE,0,No Harm,5,1,15,1,5,2,24,1,1,RUB,natural_scientists,3,1,7,2,2,2,
5/9/19 8:39,5/9/19 8:46,100,402,5/9/19 8:46,R_3DtrMdF9wLznuvx,anonymous,DE,0,No Harm,9,1,12,1,9,1,20,1,1,RUB,natural_scientists,3,1,4,2,2,2,
5/9/19 8:41,5/9/19 8:46,100,310,5/9/19 8:46,R_2gy6JaHWeZTseMp,anonymous,DE,0,No Harm,17,1,8,1,5,1,32,1,1,RUB,natural_scientists,3,1,4,2,2,2,
5/9/19 8:51,5/9/19 8:59,100,456,5/9/19 8:59,R_1BVOAote1hiExzI,anonymous,DE,0,No Harm,21,1,21,1,6,2,22,1,1,RUB,natural_scientists,3,1,6,2,2,2,
5/9/19 9:23,5/9/19 9:30,100,412,5/9/19 9:30,R_8cXEgzIzse5WELv,anonymous,DE,0,No Harm,15,1,10,1,5,2,22,1,1,RUB,natural_scientists,3,1,6,2,2,2,
5/9/19 11:08,5/9/19 11:15,100,425,5/9/19 11:15,R_2wz60IcmAyAGfHm,anonymous,DE,0,No Harm,0,0,0,0,5,2,20,1,1,RUB,natural_scientists,3,1,4,2,2,2,
5/9/19 11:20,5/9/19 11:24,100,227,5/9/19 11:24,R_3JoJyVPtfvCrrgJ,anonymous,DE,0,No Harm,3,1,3,1,2,2,21,1,1,RUB,natural_scientists,3,1,4,2,2,2,
5/9/19 12:04,5/9/19 12:15,100,669,5/9/19 12:15,R_3fjhU62qRp14pFH,anonymous,DE,0,No Harm,20,1,20,1,20,1,22,1,1,RUB,natural_scientists,3,1,4,2,2,2,"Unklar ist, ob die Menge an Erdnusspulver für eine Tötung gereicht hätte, oder ob diese absichtlich so minimal auf den Salat gestreut wurde, dass zwar eine allergische Reaktion, jedoch kein Tot aufgetreten wäre."
5/9/19 12:31,5/9/19 12:35,100,228,5/9/19 12:35,R_3DjSYd2ChbsviMT,anonymous,DE,0,No Harm,0,0,5,1,6,2,21,1,1,RUB,natural_scientists,3,1,8,2,2,2,
5/9/19 12:50,5/9/19 12:55,100,288,5/9/19 12:55,R_2CdFqdT4RRnMsRa,anonymous,DE,0,No Harm,0,0,0,0,3,1,26,1,1,RUB,natural_scientists,3,1,8,2,2,2,
5/9/19 13:28,5/9/19 13:35,100,444,5/9/19 13:35,R_Z9LHRjdHCp2S8F3,anonymous,DE,0,No Harm,1,1,1,1,10,2,25,1,1,RUB,natural_scientists,3,1,9,2,2,2,
5/9/19 16:26,5/9/19 16:30,100,270,5/9/19 16:30,R_1ozOJES8PTNVYUU,anonymous,DE,0,No Harm,0,0,0,0,10,1,26,1,1,RUB,natural_scientists,3,1,9,2,2,2,
5/9/19 17:59,5/9/19 18:05,100,408,5/9/19 18:05,R_UPB1KsiGlpSWHFn,anonymous,DE,0,No Harm,25,1,25,1,20,1,24,1,1,RUB,natural_scientists,3,1,8,2,2,2,
5/10/19 1:46,5/10/19 1:50,100,256,5/10/19 1:50,R_1NyPWoZ2FTxw23h,anonymous,DE,0,No Harm,0,0,5,1,6,1,25,1,1,RUB,natural_scientists,3,1,4,2,2,2,
5/10/19 3:10,5/10/19 3:14,100,264,5/10/19 3:14,R_Z9sz1GzrT7QZUbv,anonymous,DE,0,No Harm,0,0,0,0,10,3,24,1,1,RUB,natural_scientists,3,1,4,2,2,2,
5/10/19 4:00,5/10/19 4:05,100,307,5/10/19 4:05,R_2QRPQNSmH9cRwI8,anonymous,DE,0,No Harm,0,0,10,1,10,2,23,1,1,RUB,natural_scientists,3,1,6,2,2,2,
5/10/19 8:19,5/10/19 8:50,100,1866,5/10/19 8:50,R_2xMlmil68sKEUjJ,anonymous,DE,0,No Harm,6,1,10,1,2,2,23,1,1,RUB,natural_scientists,3,1,9,2,2,2,
5/10/19 13:57,5/10/19 14:06,100,568,5/10/19 14:06,R_1QFSZEk2sisWTA7,anonymous,DE,0,No Harm,15,1,15,1,15,2,20,1,1,RUB,natural_scientists,3,1,4,2,2,2,
5/11/19 4:39,5/11/19 4:48,100,573,5/11/19 4:49,R_10BIsSADjcKbxWp,anonymous,DE,0,No Harm,5,1,5,1,6,2,20,1,1,RUB,natural_scientists,3,1,4,2,2,2,
5/11/19 9:29,5/11/19 9:39,100,592,5/11/19 9:39,R_1Qabdbxd9FawMmg,anonymous,DE,0,No Harm,6,1,6,1,15,1,21,1,1,RUB,natural_scientists,3,1,4,2,2,2,
5/12/19 2:50,5/12/19 2:56,100,371,5/12/19 2:56,R_12QGZozhbKmDd0J,anonymous,DE,0,No Harm,12,1,25,1,2,2,23,1,1,RUB,natural_scientists,3,1,7,2,2,2,
5/12/19 23:03,5/12/19 23:10,100,428,5/12/19 23:10,R_3Ok9wuoSpZCe5fm,anonymous,DE,0,No Harm,4,1,4,1,6,1,24,1,1,RUB,natural_scientists,3,1,6,2,2,2,
5/13/19 2:47,5/13/19 2:52,100,287,5/13/19 2:52,R_31vgHKfRRLCeEmR,anonymous,DE,0,No Harm,12,1,12,1,2,1,32,1,1,RUB,natural_scientists,3,1,8,2,2,2,
5/13/19 7:01,5/13/19 7:06,100,331,5/13/19 7:06,R_1DVccp1a6E82sPu,anonymous,DE,0,No Harm,1,1,5,1,4,1,21,1,1,RUB,natural_scientists,3,1,6,2,2,2,
5/14/19 8:15,5/14/19 8:23,100,491,5/14/19 8:23,R_11ciY6p3vmBQC3I,anonymous,DE,0,No Harm,15,1,15,1,15,2,25,1,1,RUB,natural_scientists,3,1,7,2,2,2,
5/18/19 11:17,5/18/19 11:28,100,639,5/18/19 11:28,R_2fKb2M5fsBdVq9w,anonymous,DE,0,No Harm,5,1,3,1,5,1,30,1,1,RUB,natural_scientists,3,1,8,2,2,2,
5/20/19 4:02,5/20/19 4:07,100,280,5/20/19 4:07,R_bwsSRQh0IGYrjXz,anonymous,DE,0,No Harm,15,1,20,1,20,2,22,1,1,RUB,natural_scientists,3,1,6,2,2,2,
5/22/19 3:03,5/22/19 3:08,100,328,5/22/19 3:08,R_ugmcaYfGRCq5vVv,anonymous,DE,0,No Harm,10,1,10,1,10,1,28,1,1,RUB,natural_scientists,3,1,9,2,2,2,
5/29/19 12:50,5/29/19 12:55,100,273,5/29/19 12:55,R_277oprHpzwGC8ze,anonymous,DE,0,No Harm,4,1,4,1,5,1,23,1,1,RUB,natural_scientists,3,1,8,2,2,2,
6/1/19 3:01,6/1/19 3:11,100,639,6/1/19 3:11,R_3NICd9aQUwAZxU5,anonymous,DE,0,No Harm,3,1,3,1,10,2,26,1,1,RUB,natural_scientists,3,1,9,2,2,2,
6/12/19 7:22,6/12/19 7:32,100,588,6/12/19 7:32,R_z6G0D9ULzHvd9EB,anonymous,DE,0,No Harm,20,1,20,1,15,1,28,1,1,RUB,natural_scientists,3,1,9,2,2,2,
6/12/19 7:50,6/12/19 7:55,100,282,6/12/19 7:55,R_3HY3s17JS2kVePa,anonymous,DE,0,No Harm,15,1,15,1,15,1,20,1,1,RUB,natural_scientists,3,1,4,2,2,2,
6/12/19 8:14,6/12/19 8:20,100,338,6/12/19 8:20,R_1IEE5HKt0oD4hCN,anonymous,DE,0,No Harm,7,1,7,1,10,1,28,1,1,RUB,natural_scientists,3,1,9,2,2,2,
6/12/19 12:05,6/12/19 12:09,100,284,6/12/19 12:09,R_3dKu0ERvBlWXK36,anonymous,DE,0,No Harm,25,1,25,1,10,1,25,1,1,RUB,natural_scientists,3,1,9,2,2,2,
6/12/19 16:27,6/12/19 16:32,100,347,6/12/19 16:32,R_1XGCiF5MyBuaeYN,anonymous,DE,0,No Harm,10,1,10,1,10,1,25,1,1,RUB,natural_scientists,3,1,9,2,2,2,
6/13/19 4:05,6/13/19 4:08,100,149,6/13/19 4:08,R_1pmWe4ftBxRovm5,anonymous,DE,0,No Harm,10,1,0,0,10,1,25,1,1,RUB,natural_scientists,3,1,3,2,2,2,
6/13/19 7:11,6/13/19 7:17,100,340,6/13/19 7:17,R_vi6g729StmQv721,anonymous,DE,0,No Harm,25,1,25,1,15,1,32,1,1,RUB,natural_scientists,3,1,9,2,2,2,
6/13/19 10:51,6/13/19 10:57,100,369,6/13/19 10:57,R_O1kYF6YyEa7Wgbn,anonymous,DE,0,No Harm,25,1,25,1,9,2,23,1,1,RUB,natural_scientists,3,1,8,2,2,2,
6/14/19 0:17,6/14/19 0:24,100,415,6/14/19 0:24,R_URqAJtVOfAg3V1n,anonymous,DE,0,No Harm,3,1,3,1,3,1,34,1,1,RUB,natural_scientists,3,1,9,2,2,2,
6/13/19 14:54,6/13/19 14:59,92,304,6/14/19 14:59,R_5zNjgSiBoaXd4jL,anonymous,DE,0,No Harm,0,0,0,0,3,2,22,1,1,RUB,natural_scientists,3,1,9,2,2,2,
6/17/19 3:37,6/17/19 3:41,100,215,6/17/19 3:41,R_OlNqUYjFH69Q3bX,anonymous,DE,0,No Harm,5,1,5,1,5,1,22,1,1,RUB,natural_scientists,3,1,6,2,2,2,
6/21/19 4:06,6/21/19 4:10,100,223,6/21/19 4:10,R_XFeZSJLIqrU36rT,anonymous,DE,0,No Harm,25,1,25,1,5,2,26,1,1,RUB,natural_scientists,3,1,8,2,2,2,
10/24/18 9:13,10/24/18 9:16,100,223,10/24/18 9:16,R_21iSPuaRJx92qRv,anonymous,DE,1,Harm ,5,1,5,1,5,2,20,1,1,RUB,lawyers,0,1,1,0,2,2,
10/24/18 9:14,10/24/18 9:18,100,255,10/24/18 9:18,R_uwThJtaCrmEvL4B,anonymous,DE,1,Harm ,5,1,5,1,10,2,18,1,1,RUB,lawyers,0,1,1,0,2,2,
10/24/18 9:13,10/24/18 9:19,100,357,10/24/18 9:19,R_3dTe1lTRkT7Fykz,anonymous,DE,1,Harm ,8,1,8,1,5,1,19,1,1,RUB,lawyers,0,1,1,0,2,2,
10/24/18 11:16,10/24/18 11:19,100,183,10/24/18 11:19,R_sFkrKuDD5og7n69,anonymous,DE,1,Harm ,5,1,5,1,10,2,19,1,1,RUB,lawyers,0,1,1,0,2,2,
10/24/18 11:34,10/24/18 11:37,100,206,10/24/18 11:37,R_2pVkTVzRRfDHbfX,anonymous,DE,1,Harm ,5,1,15,1,15,2,21,1,1,RUB,lawyers,0,1,1,0,2,2,
10/24/18 12:12,10/24/18 12:23,100,658,10/24/18 12:23,R_3qjPEQ5qoMMvnHz,anonymous,DE,1,Harm ,6,1,7,1,5,1,18,1,1,RUB,lawyers,0,1,1,0,2,2,"Sehr gute Umsetzung, habe mich sehr zurecht gefunden."
10/24/18 12:41,10/24/18 12:44,100,176,10/24/18 12:44,R_3qrRflr7SsvA1Qd,anonymous,DE,1,Harm ,15,1,15,1,10,2,21,1,1,RUB,lawyers,0,1,1,0,2,2,
10/24/18 12:42,10/24/18 12:50,100,484,10/24/18 12:50,R_1Kf1BU5mOqfZWe2,anonymous,DE,1,Harm ,8,1,15,1,8,2,19,1,1,RUB,lawyers,0,1,1,0,2,2,
10/24/18 14:16,10/24/18 14:24,100,487,10/24/18 14:24,R_2sdnfsu5tfBeBcV,anonymous,DE,1,Harm ,15,1,15,1,7,2,19,1,1,RUB,lawyers,0,1,1,0,2,2,
10/24/18 21:39,10/24/18 21:46,100,394,10/24/18 21:46,R_sH9WDAlt2IDrKeJ,anonymous,DE,1,Harm ,3,1,4,1,4,1,18,1,1,RUB,lawyers,0,1,1,0,2,2,
10/25/18 3:46,10/25/18 3:51,100,299,10/25/18 3:51,R_bOE9fLZJYaPPpFT,anonymous,DE,1,Harm ,25,1,25,1,15,1,18,1,1,RUB,lawyers,0,1,1,0,2,2,
